======================
NOrbitalIdx  4096
======================
======================
======================
0 -5.947836120142578897e-01 -6.358094624425911917e-03 
1 -2.983858435610686199e-01 -8.311746738494352540e-03 
2  2.996285462094310237e-01  1.862840025249026766e-03 
3  3.602927342671680688e-01  7.788709554347652414e-03 
4  4.590095608014861939e-01  6.855049990505976062e-03 
5  4.045967669256598370e-02 -4.038726597540708181e-03 
6  4.106119421313454698e-02 -1.054001292500785495e-04 
7  3.906328175615115389e-02  1.337741281377678249e-03 
8  3.694091319130761719e-01 -2.519971335243914416e-03 
9  7.434550951969326471e-01  1.575277609770572070e-03 
10  4.858234036121240051e-01  2.372159533389978439e-03 
11  1.988578186409127244e-03  6.866288550314080669e-03 
12  3.943763459550763684e-01  4.805737690549058937e-03 
13 -1.527188767005206727e-01 -3.416946085324358822e-03 
14 -4.048968023549294193e-01 -4.297924393760928219e-04 
15  1.452475450745093211e-01  2.102235207398532417e-03 
16  5.497007879822792820e-01  5.231597223492804715e-04 
17  4.191190118588934976e-01  2.183530767302972395e-03 
18 -8.991108481079095327e-01  3.111768808573580052e-03 
19 -1.509782803005691676e+00  4.024078702309746001e-04 
20 -2.889747724350242297e-01  1.529701929896778783e-03 
21 -5.107835548856821672e-01 -6.451709905305133726e-03 
22 -8.690906223035167466e-01 -1.348378114191185707e-03 
23  3.858729357125941645e-03  5.473380348523144718e-04 
24  4.695027915474635494e-01 -7.907992212236213602e-04 
25 -1.857570435854375701e-01  3.443912179890156085e-03 
26 -1.753243446687990925e+00  1.342163933968075137e-03 
27 -1.737661685352259733e+00  5.492408284004384952e-03 
28  4.506623112949856291e-01  5.843213471675181431e-03 
29  4.855509635936825497e-01  2.877679721128003840e-03 
30 -1.680337563727015149e-01 -3.353638054736647438e-03 
31  3.987873768937263419e-01  8.183871024733814070e-04 
32 -3.629016897728450375e-01 -3.725500195035402404e-03 
33 -8.941760314250789543e-01  3.278800925335301664e-04 
34 -2.253125260732917745e+00  2.447645388636994468e-04 
35 -2.325390211417744268e+00  2.928763688286593544e-03 
36 -6.864067058040399516e-01  1.511367085959383714e-03 
37 -8.679324898312751335e-01  1.684040606211639843e-03 
38 -1.308303665466073129e+00  5.500792479745551453e-04 
39 -6.168221703968298497e-01 -1.671202040635175233e-03 
